record_id,record_date,record_title,topic,catalog_url,pdf_url,pdf_page,page_url,page_role,date_signal,page_signal,extracted_text_chars
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","6","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=6","released_document_text","2016","V","235"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","7","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=7","released_document_text","","I","624"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","8","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=8","released_document_text","1997","UNITA Sanctions Violations","261"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","9","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=9","released_document_text","","Angola Government","325"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","10","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=10","released_document_text","","Support to DROC Rebels","372"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","11","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=11","released_document_text","1992","Liberia: Weapons Embargo Violations","549"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","12","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=12","released_document_text","","Trafficking in Illicit Diamonds","284"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","13","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=13","released_document_text","",";;; V","219"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","14","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=14","released_document_text","1998","Exploiting Africa’s Bloodiest Civil Wars","806"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","15","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=15","released_document_text","","Size of Butt’s Organization:","405"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","16","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=16","released_document_text","1997","V","376"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","17","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=17","released_or_context_text","","Butt’s Firms EO 13526 1.4c","221"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","18","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=18","released_document_text","2016","TOP SECRET DECLASSIFIED IN PART","2057"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","19","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=19","released_document_text","1998","TOP SECRET 2","2172"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","20","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=20","released_document_text","","? -","1371"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","21","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=21","released_document_text","2016","J .","789"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","22","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=22","released_or_context_text","1992","C .to","1758"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","23","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=23","released_or_context_text","","•>","1516"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","24","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=24","released_document_text","November 13, 2000","V *-","3138"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","25","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=25","released_document_text","November 08, 2000","*","3130"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","26","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=26","released_document_text","November 07, 2000","*","2465"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","27","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=27","released_document_text","November 07, 2000","I spoke with Witney, and Gayle talked to Susan Rice. We have asked them","2119"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","28","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=28","released_or_context_text","",", J","212"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","29","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=29","released_document_text","12/04/10","5' 00 11 : 21/^531 :21/NO. 760626691 P 2","2015"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","30","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=30","released_document_text","1997","21/NO 3760626691 P 3","1461"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","31","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=31","released_document_text","12/4/2001","21/ST. 11:21/NO. 3760626691 P 4","405"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","32","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=32","released_document_text","December 15, 2000","la^0","1436"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","33","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=33","released_or_context_text","","TV","227"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","34","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=34","released_document_text","November 20, 2000","SECRET CLINTON LIBRARY PHOTOCOPY","1864"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","35","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=35","released_document_text","2005","r 9' 00 16 : 15/ST. 16 : 14/NO. 3700000142 P 2","2442"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","36","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=36","released_or_context_text","1306","16:15/ST. 16:14/NO. 3700UUUl«iz r -","1874"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","37","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=37","released_or_context_text","1992",", FROM DEPARTMENT OF STATE OPERATIONS CENTER (THU)ll. 9' 00 16: 15/ST. 16: 14/NO. 3700000142 P 4","2392"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","38","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=38","released_or_context_text","","from department of state operations center (THU) 1 1. 9' 00 1 6 : 1 5/ST. 1 6 : 1 4/NO. 3700000142 F i>","2417"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","39","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=39","released_or_context_text","1171","FROM DEPARTMENT OF STATE OPERATIONS CENTER (THU) 11. 9' 00 16: 15/ST. 16: 14/NO. 3700000142 P 6","2108"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","40","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=40","released_or_context_text","1998",". FROM DEPARTMENT OF STATE OPERATIONS CENTER (THU) 11. 9' 00 16 : 1 5/ST. 16: 1 4/NO. 3700000142 P 7","2206"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","41","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=41","released_document_text","","FROM DEPARTMENT OF STATE OPERATIONS CENTER (THU) 11. 9' 00 1 6 : 16/ST. 16 : 14/NO. 3700000142 F 8","2745"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","42","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=42","released_or_context_text","","16:16/ST. 16:14/NO. 3700000142 P 9","1619"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","43","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=43","released_or_context_text","11/09/00","Sent By: U.S. Government; 202 92/ ay/2; nov-M-uu o.uoriw, r aye o","2522"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","44","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=44","released_or_context_text","11/09/00","UCII L up W . . uv w «— • *•)","2989"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","45","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=45","released_or_context_text","","“J ’ i","2510"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","46","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=46","released_or_context_text","11/09/00","-J •","1045"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","47","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=47","released_document_text","October 26, 2000","J","3105"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","48","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=48","released_document_text","2000","f","2645"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","49","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=49","released_document_text","October 24, 2000","f","315"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","50","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=50","released_document_text","","Harris, Grant T. (AF)","2395"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","51","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=51","released_document_text","10/16/2000","FROM DEPARTMENT OF STATE 4B (WED) 10. 18’ 00 17 :42/ST. 17: 42/NO. 3760626352 F 2","1370"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","52","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=52","released_document_text","1976","FROM DEPARTMENT OF STATE 43 (WED) 10. 18’ 00 1 7 : 42/ST. 1 7 : 42/NO. 3760626352 P 3","1987"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","53","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=53","released_document_text","2000","FROM DEPARTMENT OF STATE 4B (WED) 10. 18’ 00 1 7 : 42/ST. 1 7 : 42/NO. 3760626352 P 4","2528"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","54","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=54","released_or_context_text","1171","FROM DEPARTMENT OF STATE 4B (WED) 10. 18’ 00 17:42/ST. 17:42/NO. 3760626352 F 5","2391"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","55","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=55","released_or_context_text","","FROM DEPARTMENT OF STATE 4B (WED) 1 0. 1 8' 00 1 7 : 43/ST. 1 7 : 42/NO. 3760626352 F 6","641"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","56","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=56","released_document_text","1999","FROM CMN SITE 3A","1861"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","57","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=57","released_document_text","1999","FROM CMN SITE 3A","2359"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","58","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=58","released_document_text","1998","FROM CMN SITE 3A","1191"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","59","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=59","released_document_text","2016","I","2420"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","60","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=60","released_document_text","2068","f’","1672"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","61","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=61","released_document_text","","SECRET NOFORN","1194"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","62","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=62","released_document_text","0407","SECRET NOFORN","1777"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","63","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=63","released_document_text","","SECRET NOFORN","543"
"clinton-v27-038","2000-10-01","MDR packet on Victor Butt/Bout arms trafficking and sub-Saharan Africa","Angola, Mozambique, and Southern African Security","https://clinton.presidentiallibraries.us/items/show/118505","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf","64","https://clinton.presidentiallibraries.us/files/original/1e4efdd7fac280c9490efa4b4fb0f9cd.pdf#page=64","released_document_text","","/ /Z c SECRET NOFORN","267"
